"","title.link","rank","title.name","exclusive","cumulative_rank","Type","platform","week_num","rating","genre_Action","genre_Crime","genre_Thriller","genre_Adventure","genre_Horror","genre_Sci-Fi","genre_Comedy","genre_Fantasy","genre_Drama","genre_Mystery","genre_Sport","genre_History","genre_War","genre_Family","genre_Animation","genre_Romance","genre_Biography","genre_Reality-TV","genre_Documentary","genre_News","genre_Game-Show","genre_Western","genre_Film-Noir","genre_Music","genre_Short","genre_Talk-Show","genre_Musical","mpaa_R_Restricted","mpaa_G_General_audiences","mpaa_PG_Parental_guidance_suggested","mpaa_PG13_Parents_strongly_cautioned","mpaa_NC17_Adults_only","mpaa_Not_Rated","genre"
"2161","flixpatrol.com/title/the-mandalorian/",4,"The Mandalorian",NA,NA,"TV Shows","Disney+",7,8.7,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Sci-Fi"
"2162","flixpatrol.com/title/marvels-spidey-and-his-amazing-friends/",5,"Marvel's Spidey and His Amazing Friends",NA,NA,"TV Shows","Disney+",7,6,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Comedy,Sci-Fi"
"2163","flixpatrol.com/title/encanto/",1,"Encanto",NA,NA,"Movies","Disney+",8,7.2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Family,Comedy"
"2164","flixpatrol.com/title/moana/",2,"Moana",NA,NA,"Movies","Disney+",8,7.6,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Family,Action,Comedy"
"2165","flixpatrol.com/title/raya-and-the-last-dragon/",3,"Raya and the Last Dragon",NA,NA,"Movies","Disney+",8,7.3,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Comedy,Drama"
"2166","flixpatrol.com/title/eternals/",4,"Eternals",NA,NA,"Movies","Disney+",8,6.3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Sci-Fi"
"2167","flixpatrol.com/title/the-ice-age-adventures-of-buck-wild/",5,"The Ice Age Adventures of Buck Wild",NA,NA,"Movies","Disney+",8,4.3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Comedy"
"2168","flixpatrol.com/title/zootopia/",6,"Zootopia",NA,NA,"Movies","Disney+",8,8,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"Family,Action,Comedy,Suspense"
"2169","flixpatrol.com/title/free-guy/",7,"Free Guy",NA,NA,"Movies","Disney+",8,7.1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Comedy,Sci-Fi"
"2170","flixpatrol.com/title/hamilton-2020/",8,"Hamilton",NA,NA,"Movies","Disney+",8,8.4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"Drama"
"2171","flixpatrol.com/title/shang-chi-and-the-legend-of-the-ten-rings/",9,"Shang-Chi and the Legend of the Ten Rings",NA,NA,"Movies","Disney+",8,7.4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Sci-Fi"
"2172","flixpatrol.com/title/cruella/",10,"Cruella",NA,NA,"Movies","Disney+",8,7.3,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Comedy,Suspense,Drama"
"2173","flixpatrol.com/title/the-simpsons/",1,"The Simpsons",NA,NA,"TV Shows","Disney+",8,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Family,Comedy"
"2174","flixpatrol.com/title/the-book-of-boba-fett/",2,"The Book of Boba Fett",NA,NA,"TV Shows","Disney+",8,7.3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Sci-Fi"
"2175","flixpatrol.com/title/star-wars-the-clone-wars-2008/",3,"Star Wars: The Clone Wars",NA,NA,"TV Shows","Disney+",8,8.4,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Drama,Sci-Fi"
"2176","flixpatrol.com/title/the-mandalorian/",4,"The Mandalorian",NA,NA,"TV Shows","Disney+",8,8.7,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Sci-Fi"
"2177","flixpatrol.com/title/marvels-spidey-and-his-amazing-friends/",5,"Marvel's Spidey and His Amazing Friends",NA,NA,"TV Shows","Disney+",8,6,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Comedy,Sci-Fi"
"2178","flixpatrol.com/title/the-proud-family-louder-and-prouder/",6,"The Proud Family: Louder and Prouder",NA,NA,"TV Shows","Disney+",8,2.8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Comedy"
"2179","flixpatrol.com/title/once-upon-a-time/",7,"Once Upon a Time",NA,NA,"TV Shows","Disney+",8,7.7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Action,Romance"
"2180","flixpatrol.com/title/alices-wonderland-bakery/",8,"Alice's Wonderland Bakery",NA,NA,"TV Shows","Disney+",8,6.7,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"Family,Action,Comedy"
"2181","flixpatrol.com/title/black-ish/",9,"black-ish",NA,NA,"TV Shows","Disney+",8,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Comedy"
"2182","flixpatrol.com/title/encanto/",1,"Encanto",NA,NA,"Movies","Disney+",9,7.2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Family,Comedy"
"2183","flixpatrol.com/title/free-guy/",2,"Free Guy",NA,NA,"Movies","Disney+",9,7.1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Comedy,Sci-Fi"
"2184","flixpatrol.com/title/moana/",3,"Moana",NA,NA,"Movies","Disney+",9,7.6,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Family,Action,Comedy"
"2185","flixpatrol.com/title/raya-and-the-last-dragon/",4,"Raya and the Last Dragon",NA,NA,"Movies","Disney+",9,7.3,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Comedy,Drama"
"2186","flixpatrol.com/title/zootopia/",5,"Zootopia",NA,NA,"Movies","Disney+",9,8,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"Family,Action,Comedy,Suspense"
"2187","flixpatrol.com/title/west-side-story-2021/",6,"West Side Story",NA,NA,"Movies","Disney+",9,7.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Suspense,Drama,Romance"
"2188","flixpatrol.com/title/the-ice-age-adventures-of-buck-wild/",7,"The Ice Age Adventures of Buck Wild",NA,NA,"Movies","Disney+",9,4.3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Comedy"
"2189","flixpatrol.com/title/eternals/",8,"Eternals",NA,NA,"Movies","Disney+",9,6.3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Sci-Fi"
"2190","flixpatrol.com/title/the-proud-family-louder-and-prouder/",1,"The Proud Family: Louder and Prouder",NA,NA,"TV Shows","Disney+",9,2.8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Comedy"
"2191","flixpatrol.com/title/the-book-of-boba-fett/",2,"The Book of Boba Fett",NA,NA,"TV Shows","Disney+",9,7.3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Sci-Fi"
"2192","flixpatrol.com/title/star-wars-the-clone-wars-2008/",3,"Star Wars: The Clone Wars",NA,NA,"TV Shows","Disney+",9,8.4,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Drama,Sci-Fi"
"2193","flixpatrol.com/title/modern-family/",4,"Modern Family",NA,NA,"TV Shows","Disney+",9,8.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Comedy,Drama,Romance"
"2194","flixpatrol.com/title/marvels-spidey-and-his-amazing-friends/",5,"Marvel's Spidey and His Amazing Friends",NA,NA,"TV Shows","Disney+",9,6,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Comedy,Sci-Fi"
"2195","flixpatrol.com/title/the-mandalorian/",6,"The Mandalorian",NA,NA,"TV Shows","Disney+",9,8.7,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Sci-Fi"
"2196","flixpatrol.com/title/the-simpsons/",7,"The Simpsons",NA,NA,"TV Shows","Disney+",9,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Family,Comedy"
"2197","flixpatrol.com/title/mickey-mouse-funhouse/",8,"Mickey Mouse Funhouse",NA,NA,"TV Shows","Disney+",9,5.6,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"Family,Action,Comedy"
"2198","flixpatrol.com/title/encanto/",1,"Encanto",NA,NA,"Movies","Disney+",10,7.2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Family,Comedy"
"2199","flixpatrol.com/title/free-guy/",2,"Free Guy",NA,NA,"Movies","Disney+",10,7.1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Comedy,Sci-Fi"
"2200","flixpatrol.com/title/moana/",3,"Moana",NA,NA,"Movies","Disney+",10,7.6,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Family,Action,Comedy"
"2201","flixpatrol.com/title/west-side-story-2021/",4,"West Side Story",NA,NA,"Movies","Disney+",10,7.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Suspense,Drama,Romance"
"2202","flixpatrol.com/title/raya-and-the-last-dragon/",5,"Raya and the Last Dragon",NA,NA,"Movies","Disney+",10,7.3,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Comedy,Drama"
"2203","flixpatrol.com/title/zootopia/",6,"Zootopia",NA,NA,"Movies","Disney+",10,8,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"Family,Action,Comedy,Suspense"
"2204","flixpatrol.com/title/diary-of-a-wimpy-kid-dog-days/",7,"Diary of a Wimpy Kid: Dog Days",NA,NA,"Movies","Disney+",10,6.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Comedy,Family"
"2205","flixpatrol.com/title/turning-red/",8,"Turning Red",NA,NA,"Movies","Disney+",10,7,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Comedy"
"2206","flixpatrol.com/title/incredibles-2/",9,"Incredibles 2",NA,NA,"Movies","Disney+",10,7.6,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Comedy,Sci-Fi"
"2207","flixpatrol.com/title/eternals/",10,"Eternals",NA,NA,"Movies","Disney+",10,6.3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Sci-Fi"
"2208","flixpatrol.com/title/modern-family/",1,"Modern Family",NA,NA,"TV Shows","Disney+",10,8.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Comedy,Drama,Romance"
"2209","flixpatrol.com/title/the-proud-family-louder-and-prouder/",2,"The Proud Family: Louder and Prouder",NA,NA,"TV Shows","Disney+",10,2.8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Comedy"
"2210","flixpatrol.com/title/the-book-of-boba-fett/",3,"The Book of Boba Fett",NA,NA,"TV Shows","Disney+",10,7.3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Sci-Fi"
"2211","flixpatrol.com/title/star-wars-the-clone-wars-2008/",4,"Star Wars: The Clone Wars",NA,NA,"TV Shows","Disney+",10,8.4,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Drama,Sci-Fi"
"2212","flixpatrol.com/title/marvels-spidey-and-his-amazing-friends/",5,"Marvel's Spidey and His Amazing Friends",NA,NA,"TV Shows","Disney+",10,6,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Comedy,Sci-Fi"
"2213","flixpatrol.com/title/encanto/",1,"Encanto",NA,NA,"Movies","Disney+",11,7.2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Family,Comedy"
"2214","flixpatrol.com/title/turning-red/",2,"Turning Red",NA,NA,"Movies","Disney+",11,7,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Comedy"
"2215","flixpatrol.com/title/moana/",3,"Moana",NA,NA,"Movies","Disney+",11,7.6,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Family,Action,Comedy"
"2216","flixpatrol.com/title/embrace-the-panda-making-turning-red/",4,"Embrace the Panda: Making Turning Red",NA,NA,"Movies","Disney+",11,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Other"
"2217","flixpatrol.com/title/free-guy/",5,"Free Guy",NA,NA,"Movies","Disney+",11,7.1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Comedy,Sci-Fi"
"2218","flixpatrol.com/title/zootopia/",6,"Zootopia",NA,NA,"Movies","Disney+",11,8,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"Family,Action,Comedy,Suspense"
"2219","flixpatrol.com/title/onward/",7,"Onward",NA,NA,"Movies","Disney+",11,7.4,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Comedy"
"2220","flixpatrol.com/title/raya-and-the-last-dragon/",8,"Raya and the Last Dragon",NA,NA,"Movies","Disney+",11,7.3,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Comedy,Drama"
"2221","flixpatrol.com/title/west-side-story-2021/",9,"West Side Story",NA,NA,"Movies","Disney+",11,7.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Suspense,Drama,Romance"
"2222","flixpatrol.com/title/cheaper-by-the-dozen-2022/",10,"Cheaper by the Dozen",NA,NA,"Movies","Disney+",11,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Comedy,Family"
"2223","flixpatrol.com/title/modern-family/",1,"Modern Family",NA,NA,"TV Shows","Disney+",11,8.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Comedy,Drama,Romance"
"2224","flixpatrol.com/title/the-proud-family-louder-and-prouder/",2,"The Proud Family: Louder and Prouder",NA,NA,"TV Shows","Disney+",11,2.8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Comedy"
"2225","flixpatrol.com/title/the-book-of-boba-fett/",3,"The Book of Boba Fett",NA,NA,"TV Shows","Disney+",11,7.3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Sci-Fi"
"2226","flixpatrol.com/title/marvels-spidey-and-his-amazing-friends/",4,"Marvel's Spidey and His Amazing Friends",NA,NA,"TV Shows","Disney+",11,6,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Comedy,Sci-Fi"
"2227","flixpatrol.com/title/star-wars-the-clone-wars-2008/",5,"Star Wars: The Clone Wars",NA,NA,"TV Shows","Disney+",11,8.4,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Drama,Sci-Fi"
"2228","flixpatrol.com/title/marvels-daredevil/",6,"Marvel's Daredevil",NA,NA,"TV Shows","Disney+",11,8.6,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Action,Suspense,Drama,Sci-Fi"
"2229","flixpatrol.com/title/encanto/",1,"Encanto",NA,NA,"Movies","Disney+",12,7.2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Family,Comedy"
"2230","flixpatrol.com/title/turning-red/",2,"Turning Red",NA,NA,"Movies","Disney+",12,7,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Comedy"
"2231","flixpatrol.com/title/cheaper-by-the-dozen-2022/",3,"Cheaper by the Dozen",NA,NA,"Movies","Disney+",12,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Comedy,Family"
"2232","flixpatrol.com/title/moana/",4,"Moana",NA,NA,"Movies","Disney+",12,7.6,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Family,Action,Comedy"
"2233","flixpatrol.com/title/zootopia/",5,"Zootopia",NA,NA,"Movies","Disney+",12,8,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"Family,Action,Comedy,Suspense"
"2234","flixpatrol.com/title/incredibles-2/",6,"Incredibles 2",NA,NA,"Movies","Disney+",12,7.6,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Comedy,Sci-Fi"
"2235","flixpatrol.com/title/raya-and-the-last-dragon/",7,"Raya and the Last Dragon",NA,NA,"Movies","Disney+",12,7.3,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Comedy,Drama"
"2236","flixpatrol.com/title/free-guy/",8,"Free Guy",NA,NA,"Movies","Disney+",12,7.1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Comedy,Sci-Fi"
"2237","flixpatrol.com/title/onward/",9,"Onward",NA,NA,"Movies","Disney+",12,7.4,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Comedy"
"2238","flixpatrol.com/title/the-simpsons/",1,"The Simpsons",NA,NA,"TV Shows","Disney+",12,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Family,Comedy"
"2239","flixpatrol.com/title/the-proud-family-louder-and-prouder/",2,"The Proud Family: Louder and Prouder",NA,NA,"TV Shows","Disney+",12,2.8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Comedy"
"2240","flixpatrol.com/title/marvels-spidey-and-his-amazing-friends/",3,"Marvel's Spidey and His Amazing Friends",NA,NA,"TV Shows","Disney+",12,6,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Comedy,Sci-Fi"
"2241","flixpatrol.com/title/marvels-daredevil/",4,"Marvel's Daredevil",NA,NA,"TV Shows","Disney+",12,8.6,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Action,Suspense,Drama,Sci-Fi"
"2242","flixpatrol.com/title/marvels-agents-of-shield/",5,"Marvel's Agents of S.H.I.E.L.D.",NA,NA,"TV Shows","Disney+",12,7.5,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Action,Drama,Sci-Fi,Suspense"
"2243","flixpatrol.com/title/the-book-of-boba-fett/",6,"The Book of Boba Fett",NA,NA,"TV Shows","Disney+",12,7.3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Sci-Fi"
"2244","flixpatrol.com/title/star-wars-the-clone-wars-2008/",7,"Star Wars: The Clone Wars",NA,NA,"TV Shows","Disney+",12,8.4,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Drama,Sci-Fi"
"2245","flixpatrol.com/title/modern-family/",8,"Modern Family",NA,NA,"TV Shows","Disney+",12,8.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Comedy,Drama,Romance"
"2246","flixpatrol.com/title/parallels-2022/",9,"Parallels",NA,NA,"TV Shows","Disney+",12,7,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Suspense,Sci-Fi"
"2247","flixpatrol.com/title/encanto/",1,"Encanto",NA,NA,"Movies","Disney+",13,7.2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Family,Comedy"
"2248","flixpatrol.com/title/turning-red/",2,"Turning Red",NA,NA,"Movies","Disney+",13,7,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Comedy"
"2249","flixpatrol.com/title/moana/",3,"Moana",NA,NA,"Movies","Disney+",13,7.6,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Family,Action,Comedy"
"2250","flixpatrol.com/title/cheaper-by-the-dozen-2022/",4,"Cheaper by the Dozen",NA,NA,"Movies","Disney+",13,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Comedy,Family"
"2251","flixpatrol.com/title/zootopia/",5,"Zootopia",NA,NA,"Movies","Disney+",13,8,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"Family,Action,Comedy,Suspense"
"2252","flixpatrol.com/title/incredibles-2/",6,"Incredibles 2",NA,NA,"Movies","Disney+",13,7.6,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Comedy,Sci-Fi"
"2253","flixpatrol.com/title/raya-and-the-last-dragon/",7,"Raya and the Last Dragon",NA,NA,"Movies","Disney+",13,7.3,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Comedy,Drama"
"2254","flixpatrol.com/title/eternals/",8,"Eternals",NA,NA,"Movies","Disney+",13,6.3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Sci-Fi"
"2255","flixpatrol.com/title/olivia-rodrigo-driving-home-2-u-a-sour-film/",9,"OLIVIA RODRIGO: driving home 2 u (a SOUR film)",NA,NA,"Movies","Disney+",13,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Other"
"2256","flixpatrol.com/title/free-guy/",10,"Free Guy",NA,NA,"Movies","Disney+",13,7.1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Comedy,Sci-Fi"
